completed_epoch,stage,run_id,precision,recall,map50,map,map75,loss_giou,loss_class,loss_bbox,loss_fgl,loss_fgl_aux,loss_bbox_pre,loss_giou_pre,loss_bpdd,loss_ra_support,loss_ra_scale,bpdd_active_edge_ratio,bpdd_mean_reliability,bpdd_mean_teacher_improvement,bpdd_mixture_beats_final_ratio,bpdd_mean_mixture_advantage_over_final,bpdd_matched_queries,bpdd_eligible_edges,ra_target_mean,ra_valid_fraction,ra_scale_entropy,ra_scale_tiny_fraction,ra_scale_small_fraction,ra_scale_regular_fraction,ra_scale_tiny_recall,ra_scale_small_recall,ra_scale_regular_recall,ra_scale_positive_pixels,ra_scale_gate_mean_abs_deviation,ra_scale_gate_std,gradient_norm,fdr_gradient_norm,ra_glgm_gradient_norm,learning_rate,amp_scale,amp_skipped_steps,cuda_peak_mib,epoch_wall_seconds,last_checkpoint_sha256,last_checkpoint_bytes,milestone_checkpoint,milestone_checkpoint_sha256,disk_free_bytes
90,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57631,0.48702,0.47963,0.28698,0.292674625811521,0.7506784200668335,0.44853442907333374,0.07915560901165009,0.9156035780906677,4.634120941162109,0.10047716647386551,1.041033387184143,0.016695348545908928,0.07049722969532013,0.3158096969127655,0.532931387424469,0.06550721079111099,0.22705857455730438,0.36133620142936707,0.0625491514801979,412532.0,8250640.0,0.022037304937839508,0.9993526935577393,0.31698933243751526,0.46349242329597473,0.28517431020736694,0.2513332664966583,0.913262665271759,0.7871000170707703,0.9034496545791626,6867165.0,0.16913411021232605,0.18590053915977478,110.87246704101562,287.09381103515625,4.33439826965332,0.003566999999999999,128.0,0,15749.68,468.276,E6ECD689D6A24C3FC4B94C3BC8DEBB5F66F80F322553A609EB87ACF1E29A85C0,207042368,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch89.pt,E6ECD689D6A24C3FC4B94C3BC8DEBB5F66F80F322553A609EB87ACF1E29A85C0,56286244864
91,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57582,0.48683,0.48001,0.28686,0.2921752574889624,0.634835958480835,0.46763330698013306,0.05446387454867363,1.010229229927063,5.116443634033203,0.05242962762713432,0.7310969829559326,0.011779958382248878,0.04963883012533188,0.3117083013057709,0.5270548462867737,0.057776909321546555,0.19290511310100555,0.3581726849079132,0.03925392031669617,294818.0,5896360.0,0.013920290395617485,0.9990848302841187,0.30888551473617554,0.40890732407569885,0.2940378785133362,0.29705479741096497,0.9034892916679382,0.7948685884475708,0.916242241859436,5445625.0,0.16797056794166565,0.19036707282066345,168.3133087158203,223.134765625,4.935850143432617,0.003269999999999999,128.0,0,17335.21,457.868,44A5B4E520968BFA4EF7DC45E791F371BAE544B25ADA6935650D72EF6FE3045D,207042560,,,56284471296
92,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.58049,0.48338,0.48003,0.28659,0.2902054079471333,0.6316112875938416,0.46713051199913025,0.053933896124362946,1.073531150817871,5.394175052642822,0.049788590520620346,0.7246606349945068,0.013122467324137688,0.05483749136328697,0.3088303506374359,0.5254997611045837,0.05559695512056351,0.18603847920894623,0.3567194640636444,0.03842296451330185,294950.0,5899000.0,0.0100058289244771,0.9990401864051819,0.30676600337028503,0.40922093391418457,0.29114022850990295,0.2996388375759125,0.9063487648963928,0.7939308285713196,0.9172332882881165,5439008.0,0.16870485246181488,0.19104686379432678,158.01795959472656,245.23342895507812,5.249056816101074,0.002972999999999999,128.0,0,13154.41,453.847,61B8896CCE857DEC78A43A89F874E7D1FAD038B31126999709A4404A19095D5E,207042752,,,56284278784
93,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57505,0.48418,0.4781,0.28541,0.2882758362836088,0.6301219463348389,0.46611353754997253,0.05364573746919632,1.042130708694458,5.2358078956604,0.052856698632240295,0.7157846689224243,0.011974355205893517,0.025536326691508293,0.30976545810699463,0.524275004863739,0.054108306765556335,0.1816737949848175,0.3563169538974762,0.038206443190574646,296029.0,5920580.0,0.004480993840843439,0.9995312690734863,0.3095387816429138,0.4127977192401886,0.29468265175819397,0.29251962900161743,0.905626118183136,0.7962608933448792,0.916607141494751,5435454.0,0.1676958054304123,0.18987391889095306,130.88198852539062,256.1990966796875,5.165312767028809,0.0026759999999999987,128.0,0,17176.55,453.241,026C8B833D3F66C8A08A9D7E4031060D7EE95F3FECF0A2D93D8F9A7A041377FD,207042880,,,56284078080
94,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57297,0.48546,0.47819,0.28523,0.28789234576232825,0.6251105666160583,0.4655998647212982,0.05298095941543579,0.9975660443305969,5.0442304611206055,0.08418247848749161,0.7259768843650818,0.008572381921112537,0.04707686975598335,0.30635303258895874,0.522719144821167,0.053254615515470505,0.17868882417678833,0.35622894763946533,0.03667176887392998,294681.0,5893620.0,0.013507387600839138,0.9993749856948853,0.3082183301448822,0.4085649251937866,0.295451283454895,0.29598379135131836,0.9066972136497498,0.7997756600379944,0.9155083894729614,5438230.0,0.1677687168121338,0.19027718901634216,153.9979248046875,293.7516784667969,5.013722896575928,0.0023789999999999983,128.0,0,15509.88,439.093,6E71008F695218CAE74C9C81F533955CB5C3281D13DB80778190CC86D767ADAD,207043072,,,56283881472
95,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57414,0.48538,0.47956,0.28572,0.2888402984834516,0.6247292757034302,0.46567001938819885,0.05253472179174423,1.0150690078735352,5.155993938446045,0.05021364986896515,0.6120927333831787,0.012916290201246738,0.04586389660835266,0.30888497829437256,0.5210494995117188,0.05282193422317505,0.1773298978805542,0.35769781470298767,0.03545614331960678,294558.0,5891160.0,0.011224133893847466,0.9996651411056519,0.3131461441516876,0.41061535477638245,0.29417285323143005,0.2952117919921875,0.9065186977386475,0.7942690849304199,0.9172561764717102,5423740.0,0.16782155632972717,0.19002611935138702,145.3952178955078,230.0625,4.993274211883545,0.0020820000000000014,128.0,0,16446.09,439.333,45EE4814BB66F5CFE290CA5F6D0BC5AFAEB8D76C12AB2A4B12F6EC80C31EA6EF,207043264,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch94.pt,45EE4814BB66F5CFE290CA5F6D0BC5AFAEB8D76C12AB2A4B12F6EC80C31EA6EF,56076648448
96,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57523,0.48721,0.48008,0.28599,0.2898504363461103,0.6246032118797302,0.4648393988609314,0.052287135273218155,1.0953484773635864,5.567112922668457,0.05433037504553795,0.5975854992866516,0.008488115854561329,0.03603579103946686,0.3076208829879761,0.5194067358970642,0.052273739129304886,0.17634175717830658,0.35782334208488464,0.03707369044423103,296523.0,5930460.0,0.006569833029061556,0.9987946152687073,0.3106819987297058,0.4152556359767914,0.2909581959247589,0.2937861680984497,0.9080930948257446,0.7942596673965454,0.917117178440094,5439919.0,0.16846653819084167,0.19029787182807922,117.66001892089844,274.6952819824219,5.157121658325195,0.0017850000000000012,128.0,0,16424.84,441.721,976D718B67EF23B9221FA47176789C54756EC27DFFA9F8B196A06E62764E8ABE,207043392,,,56076464128
97,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57987,0.48844,0.48077,0.28655,0.2894779328919374,0.6168215274810791,0.4665904641151428,0.0522969588637352,1.0372916460037231,5.2976226806640625,0.05198712646961212,0.47146180272102356,0.006957583129405975,0.03998158127069473,0.3077065944671631,0.5230253338813782,0.05535605177283287,0.18673451244831085,0.35656994581222534,0.03648805245757103,294843.0,5896860.0,0.01146173756569624,0.9993303418159485,0.31015464663505554,0.40954408049583435,0.2949999272823334,0.2954559922218323,0.9064630270004272,0.7976989150047302,0.9157545566558838,5435913.0,0.16772225499153137,0.19010420143604279,126.41108703613281,258.81964111328125,5.598609447479248,0.001488000000000001,128.0,0,14068.71,583.306,07F61E7C74926B190C94E6D8E6B2934FB99103E3DCD23FF58865EBED1F7EE392,207043584,,,56076263424
98,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57922,0.48581,0.48071,0.28623,0.288719154902655,0.6210677623748779,0.4644463360309601,0.052308376878499985,1.0196863412857056,5.1697468757629395,0.060527998954057693,0.6174444556236267,0.011896513402462006,0.04603934660553932,0.3055395185947418,0.5188242793083191,0.0518830232322216,0.17425018548965454,0.35755056142807007,0.03608338534832001,294720.0,5894400.0,0.01274571567773819,0.9987053275108337,0.30710914731025696,0.41076791286468506,0.29265883564949036,0.2965732514858246,0.9078275561332703,0.7955482602119446,0.9195296168327332,5433265.0,0.1682782620191574,0.19058173894882202,88.99860382080078,193.1645965576172,5.3534016609191895,0.0011910000000000009,128.0,0,15772.76,537.816,BB9BCA8CEE81F2B75AE8A69A68C9F3B16255E7F7E5B116730189AB2D988A0634,207043776,,,56076079104
99,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57431,0.48857,0.48036,0.28599,0.2886486166251289,0.6185415983200073,0.4655258059501648,0.05120406299829483,1.0354499816894531,5.255329608917236,0.04247460514307022,0.5097870826721191,0.007816771045327187,0.039633769541978836,0.3056485652923584,0.5176704525947571,0.05138891562819481,0.17322662472724915,0.35789942741394043,0.03543400764465332,295281.0,5905620.0,0.0071041095070540905,0.9997990727424622,0.3086753189563751,0.415111780166626,0.2930940091609955,0.29179421067237854,0.9082880020141602,0.7968834042549133,0.917938768863678,5396944.0,0.16819411516189575,0.1901179999113083,91.85384368896484,230.83544921875,6.037468433380127,0.0008940000000000006,128.0,0,11356.91,440.571,C960DCFCC620D15EEB387A988EA88E3B77007B40532536D5A74C1320D2EF75F7,207043968,,,56075890688
100,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57379,0.48786,0.47932,0.28555,0.2888139298340664,0.6169003844261169,0.4645877182483673,0.05098295211791992,1.083580493927002,5.466317653656006,0.0450223833322525,0.5615170001983643,0.006881086155772209,0.05290650948882103,0.30213335156440735,0.5162248015403748,0.050507720559835434,0.17010937631130219,0.35842353105545044,0.03507358953356743,296040.0,5920800.0,0.010854425840079784,0.9995982050895691,0.303766667842865,0.4156075716018677,0.2903335988521576,0.29405882954597473,0.9123672842979431,0.7962347269058228,0.9180450439453125,5436429.0,0.16910065710544586,0.1910412460565567,83.1048812866211,149.50584411621094,5.153622150421143,0.0005970000000000002,128.0,0,17577.35,441.728,F066B23B2B6679BD7FFBD95CA151859A947F38F658F7C03B057367D3A101F986,207044096,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch99.pt,F066B23B2B6679BD7FFBD95CA151859A947F38F658F7C03B057367D3A101F986,55868653568
